,Iteration,RMSE,Time,cache_size,data_type,is_zfp,matrix_width,tile_size,tiled,zfp_rate
38,3,0.0,0.0,2048,double,True,32,1,False,1
39,4,0.0,0.01,2048,double,True,32,1,False,1
40,0,0.0,0.0,4096,double,False,32,1,False,1
41,1,0.0,0.0,4096,double,False,32,1,False,1
42,2,0.0,0.0,4096,double,False,32,1,False,1
43,3,0.0,0.0,4096,double,False,32,1,False,1
44,4,0.0,0.0,4096,double,False,32,1,False,1
45,0,0.0,0.0,4096,double,True,32,1,False,1
46,1,0.0,0.0,4096,double,True,32,1,False,1
47,2,0.0,0.0,4096,double,True,32,1,False,1
48,3,0.0,0.0,4096,double,True,32,1,False,1
49,4,0.0,0.0,4096,double,True,32,1,False,1
50,0,0.0,0.0,8192,double,False,32,1,False,1
51,1,0.0,0.0,8192,double,False,32,1,False,1
52,2,0.0,0.0,8192,double,False,32,1,False,1
53,3,0.0,0.0,8192,double,False,32,1,False,1
54,4,0.0,0.0,8192,double,False,32,1,False,1
55,0,0.0,0.0,8192,double,True,32,1,False,1
56,1,0.0,0.0,8192,double,True,32,1,False,1
57,2,0.0,0.0,8192,double,True,32,1,False,1
58,3,0.0,0.0,8192,double,True,32,1,False,1
59,4,0.0,0.0,8192,double,True,32,1,False,1
60,0,0.0,0.0,16384,double,False,32,1,False,1
61,1,0.0,0.0,16384,double,False,32,1,False,1
62,2,0.0,0.0,16384,double,False,32,1,False,1
63,3,0.0,0.0,16384,double,False,32,1,False,1
64,4,0.0,0.0,16384,double,False,32,1,False,1
65,0,0.0,0.0,16384,double,True,32,1,False,1
66,1,0.0,0.0,16384,double,True,32,1,False,1
67,2,0.0,0.0,16384,double,True,32,1,False,1
68,3,0.0,0.0,16384,double,True,32,1,False,1
69,4,0.0,0.0,16384,double,True,32,1,False,1
70,0,0.0,0.0,32768,double,False,32,1,False,1
71,1,0.0,0.0,32768,double,False,32,1,False,1
72,2,0.0,0.0,32768,double,False,32,1,False,1
73,3,0.0,0.0,32768,double,False,32,1,False,1
74,4,0.0,0.0,32768,double,False,32,1,False,1
75,0,0.0,0.0,32768,double,True,32,1,False,1
76,1,0.0,0.0,32768,double,True,32,1,False,1
77,2,0.0,0.0,32768,double,True,32,1,False,1
78,3,0.0,0.0,32768,double,True,32,1,False,1
79,4,0.0,0.0,32768,double,True,32,1,False,1
80,0,0.0,0.0,1048576,double,False,32,1,False,1
81,1,0.0,0.0,1048576,double,False,32,1,False,1
82,2,0.0,0.0,1048576,double,False,32,1,False,1
83,3,0.0,0.0,1048576,double,False,32,1,False,1
84,4,0.0,0.0,1048576,double,False,32,1,False,1
85,0,0.0,0.0,1048576,double,True,32,1,False,1
86,1,0.0,0.0,1048576,double,True,32,1,False,1
87,2,0.0,0.0,1048576,double,True,32,1,False,1
88,3,0.0,0.0,1048576,double,True,32,1,False,1
89,4,0.0,0.0,1048576,double,True,32,1,False,1
90,0,0.0,0.0,0,double,False,32,1,False,2
91,1,0.0,0.0,0,double,False,32,1,False,2
92,2,0.0,0.0,0,double,False,32,1,False,2
93,3,0.0,0.0,0,double,False,32,1,False,2
94,4,0.0,0.0,0,double,False,32,1,False,2
95,0,0.0,0.0,0,double,True,32,1,False,2
96,1,0.0,0.0,0,double,True,32,1,False,2
97,2,0.0,0.0,0,double,True,32,1,False,2
98,3,0.0,0.01,0,double,True,32,1,False,2
99,4,0.0,0.0,0,double,True,32,1,False,2
100,0,0.0,0.0,512,double,False,32,1,False,2
101,1,0.0,0.0,512,double,False,32,1,False,2
102,2,0.0,0.0,512,double,False,32,1,False,2
103,3,0.0,0.0,512,double,False,32,1,False,2
104,4,0.0,0.0,512,double,False,32,1,False,2
105,0,0.0,0.0,512,double,True,32,1,False,2
106,1,0.0,0.0,512,double,True,32,1,False,2
107,2,0.0,0.01,512,double,True,32,1,False,2
108,3,0.0,0.0,512,double,True,32,1,False,2
109,4,0.0,0.0,512,double,True,32,1,False,2
110,0,0.0,0.0,1024,double,False,32,1,False,2
111,1,0.0,0.0,1024,double,False,32,1,False,2
112,2,0.0,0.0,1024,double,False,32,1,False,2
113,3,0.0,0.0,1024,double,False,32,1,False,2
114,4,0.0,0.0,1024,double,False,32,1,False,2
115,0,0.0,0.0,1024,double,True,32,1,False,2
116,1,0.0,0.0,1024,double,True,32,1,False,2
117,2,0.0,0.0,1024,double,True,32,1,False,2
118,3,0.0,0.01,1024,double,True,32,1,False,2
119,4,0.0,0.0,1024,double,True,32,1,False,2
120,0,0.0,0.0,2048,double,False,32,1,False,2
121,1,0.0,0.0,2048,double,False,32,1,False,2
122,2,0.0,0.0,2048,double,False,32,1,False,2
123,3,0.0,0.0,2048,double,False,32,1,False,2
124,4,0.0,0.0,2048,double,False,32,1,False,2
125,0,0.0,0.0,2048,double,True,32,1,False,2
126,1,0.0,0.0,2048,double,True,32,1,False,2
127,2,0.0,0.0,2048,double,True,32,1,False,2
128,3,0.0,0.0,2048,double,True,32,1,False,2
129,4,0.0,0.0,2048,double,True,32,1,False,2
130,0,0.0,0.0,4096,double,False,32,1,False,2
131,1,0.0,0.0,4096,double,False,32,1,False,2
132,2,0.0,0.0,4096,double,False,32,1,False,2
133,3,0.0,0.0,4096,double,False,32,1,False,2
134,4,0.0,0.0,4096,double,False,32,1,False,2
135,0,0.0,0.0,4096,double,True,32,1,False,2
136,1,0.0,0.0,4096,double,True,32,1,False,2
137,2,0.0,0.0,4096,double,True,32,1,False,2
138,3,0.0,0.0,4096,double,True,32,1,False,2
139,4,0.0,0.0,4096,double,True,32,1,False,2
140,0,0.0,0.0,8192,double,False,32,1,False,2
141,1,0.0,0.0,8192,double,False,32,1,False,2
142,2,0.0,0.0,8192,double,False,32,1,False,2
143,3,0.0,0.0,8192,double,False,32,1,False,2
144,4,0.0,0.0,8192,double,False,32,1,False,2
145,0,0.0,0.0,8192,double,True,32,1,False,2
146,1,0.0,0.0,8192,double,True,32,1,False,2
147,2,0.0,0.0,8192,double,True,32,1,False,2
148,3,0.0,0.0,8192,double,True,32,1,False,2
149,4,0.0,0.0,8192,double,True,32,1,False,2
150,0,0.0,0.0,16384,double,False,32,1,False,2
151,1,0.0,0.0,16384,double,False,32,1,False,2
152,2,0.0,0.0,16384,double,False,32,1,False,2
153,3,0.0,0.0,16384,double,False,32,1,False,2
154,4,0.0,0.0,16384,double,False,32,1,False,2
155,0,0.0,0.0,16384,double,True,32,1,False,2
156,1,0.0,0.0,16384,double,True,32,1,False,2
157,2,0.0,0.0,16384,double,True,32,1,False,2
158,3,0.0,0.0,16384,double,True,32,1,False,2
159,4,0.0,0.0,16384,double,True,32,1,False,2
160,0,0.0,0.0,32768,double,False,32,1,False,2
161,1,0.0,0.0,32768,double,False,32,1,False,2
162,2,0.0,0.0,32768,double,False,32,1,False,2
163,3,0.0,0.0,32768,double,False,32,1,False,2
164,4,0.0,0.0,32768,double,False,32,1,False,2
165,0,0.0,0.0,32768,double,True,32,1,False,2
166,1,0.0,0.0,32768,double,True,32,1,False,2
167,2,0.0,0.0,32768,double,True,32,1,False,2
168,3,0.0,0.0,32768,double,True,32,1,False,2
169,4,0.0,0.0,32768,double,True,32,1,False,2
170,0,0.0,0.0,1048576,double,False,32,1,False,2
171,1,0.0,0.0,1048576,double,False,32,1,False,2
172,2,0.0,0.0,1048576,double,False,32,1,False,2
173,3,0.0,0.0,1048576,double,False,32,1,False,2
174,4,0.0,0.0,1048576,double,False,32,1,False,2
175,0,0.0,0.0,1048576,double,True,32,1,False,2
176,1,0.0,0.0,1048576,double,True,32,1,False,2
177,2,0.0,0.0,1048576,double,True,32,1,False,2
178,3,0.0,0.0,1048576,double,True,32,1,False,2
179,4,0.0,0.0,1048576,double,True,32,1,False,2
180,0,0.0,0.0,0,double,False,32,1,False,4
181,1,0.0,0.0,0,double,False,32,1,False,4
182,2,0.0,0.0,0,double,False,32,1,False,4
183,3,0.0,0.0,0,double,False,32,1,False,4
184,4,0.0,0.0,0,double,False,32,1,False,4
185,0,0.0,0.0,0,double,True,32,1,False,4
186,1,0.0,0.0,0,double,True,32,1,False,4
187,2,0.0,0.0,0,double,True,32,1,False,4
188,3,0.0,0.01,0,double,True,32,1,False,4
189,4,0.0,0.0,0,double,True,32,1,False,4
190,0,0.0,0.0,512,double,False,32,1,False,4
191,1,0.0,0.0,512,double,False,32,1,False,4
192,2,0.0,0.0,512,double,False,32,1,False,4
193,3,0.0,0.0,512,double,False,32,1,False,4
194,4,0.0,0.0,512,double,False,32,1,False,4
195,0,0.0,0.0,512,double,True,32,1,False,4
196,1,0.0,0.0,512,double,True,32,1,False,4
197,2,0.0,0.0,512,double,True,32,1,False,4
198,3,0.0,0.01,512,double,True,32,1,False,4
199,4,0.0,0.0,512,double,True,32,1,False,4
200,0,0.0,0.0,1024,double,False,32,1,False,4
201,1,0.0,0.0,1024,double,False,32,1,False,4
202,2,0.0,0.0,1024,double,False,32,1,False,4
203,3,0.0,0.0,1024,double,False,32,1,False,4
204,4,0.0,0.0,1024,double,False,32,1,False,4
205,0,0.0,0.0,1024,double,True,32,1,False,4
206,1,0.0,0.0,1024,double,True,32,1,False,4
207,2,0.0,0.0,1024,double,True,32,1,False,4
208,3,0.0,0.01,1024,double,True,32,1,False,4
209,4,0.0,0.0,1024,double,True,32,1,False,4
210,0,0.0,0.0,2048,double,False,32,1,False,4
211,1,0.0,0.0,2048,double,False,32,1,False,4
212,2,0.0,0.0,2048,double,False,32,1,False,4
213,3,0.0,0.0,2048,double,False,32,1,False,4
214,4,0.0,0.0,2048,double,False,32,1,False,4
215,0,0.0,0.0,2048,double,True,32,1,False,4
216,1,0.0,0.0,2048,double,True,32,1,False,4
217,2,0.0,0.0,2048,double,True,32,1,False,4
218,3,0.0,0.0,2048,double,True,32,1,False,4
219,4,0.0,0.01,2048,double,True,32,1,False,4
220,0,0.0,0.0,4096,double,False,32,1,False,4
221,1,0.0,0.0,4096,double,False,32,1,False,4
222,2,0.0,0.0,4096,double,False,32,1,False,4
223,3,0.0,0.0,4096,double,False,32,1,False,4
224,4,0.0,0.0,4096,double,False,32,1,False,4
225,0,0.0,0.0,4096,double,True,32,1,False,4
226,1,0.0,0.0,4096,double,True,32,1,False,4
227,2,0.0,0.0,4096,double,True,32,1,False,4
228,3,0.0,0.0,4096,double,True,32,1,False,4
229,4,0.0,0.0,4096,double,True,32,1,False,4
230,0,0.0,0.0,8192,double,False,32,1,False,4
231,1,0.0,0.0,8192,double,False,32,1,False,4
232,2,0.0,0.0,8192,double,False,32,1,False,4
233,3,0.0,0.0,8192,double,False,32,1,False,4
234,4,0.0,0.0,8192,double,False,32,1,False,4
235,0,0.0,0.0,8192,double,True,32,1,False,4
236,1,0.0,0.0,8192,double,True,32,1,False,4
237,2,0.0,0.0,8192,double,True,32,1,False,4
238,3,0.0,0.0,8192,double,True,32,1,False,4
239,4,0.0,0.0,8192,double,True,32,1,False,4
240,0,0.0,0.0,16384,double,False,32,1,False,4
241,1,0.0,0.0,16384,double,False,32,1,False,4
242,2,0.0,0.0,16384,double,False,32,1,False,4
243,3,0.0,0.0,16384,double,False,32,1,False,4
244,4,0.0,0.0,16384,double,False,32,1,False,4
245,0,0.0,0.0,16384,double,True,32,1,False,4
246,1,0.0,0.0,16384,double,True,32,1,False,4
247,2,0.0,0.0,16384,double,True,32,1,False,4
248,3,0.0,0.0,16384,double,True,32,1,False,4
249,4,0.0,0.0,16384,double,True,32,1,False,4
250,0,0.0,0.0,32768,double,False,32,1,False,4
251,1,0.0,0.0,32768,double,False,32,1,False,4
252,2,0.0,0.0,32768,double,False,32,1,False,4
253,3,0.0,0.0,32768,double,False,32,1,False,4
254,4,0.0,0.0,32768,double,False,32,1,False,4
255,0,0.0,0.0,32768,double,True,32,1,False,4
256,1,0.0,0.0,32768,double,True,32,1,False,4
257,2,0.0,0.0,32768,double,True,32,1,False,4
258,3,0.0,0.0,32768,double,True,32,1,False,4
259,4,0.0,0.0,32768,double,True,32,1,False,4
260,0,0.0,0.0,1048576,double,False,32,1,False,4
261,1,0.0,0.0,1048576,double,False,32,1,False,4
262,2,0.0,0.0,1048576,double,False,32,1,False,4
263,3,0.0,0.0,1048576,double,False,32,1,False,4
264,4,0.0,0.0,1048576,double,False,32,1,False,4
265,0,0.0,0.0,1048576,double,True,32,1,False,4
266,1,0.0,0.0,1048576,double,True,32,1,False,4
267,2,0.0,0.0,1048576,double,True,32,1,False,4
268,3,0.0,0.0,1048576,double,True,32,1,False,4
269,4,0.0,0.0,1048576,double,True,32,1,False,4
270,0,0.0,0.0,0,double,False,32,1,False,8
271,1,0.0,0.0,0,double,False,32,1,False,8
272,2,0.0,0.0,0,double,False,32,1,False,8
273,3,0.0,0.0,0,double,False,32,1,False,8
274,4,0.0,0.0,0,double,False,32,1,False,8
275,0,0.0,0.0,0,double,True,32,1,False,8
276,1,0.0,0.0,0,double,True,32,1,False,8
277,2,0.0,0.01,0,double,True,32,1,False,8
278,3,0.0,0.0,0,double,True,32,1,False,8
279,4,0.0,0.0,0,double,True,32,1,False,8
280,0,0.0,0.0,512,double,False,32,1,False,8
281,1,0.0,0.0,512,double,False,32,1,False,8
282,2,0.0,0.0,512,double,False,32,1,False,8
283,3,0.0,0.0,512,double,False,32,1,False,8
284,4,0.0,0.0,512,double,False,32,1,False,8
285,0,0.0,0.0,512,double,True,32,1,False,8
286,1,0.0,0.0,512,double,True,32,1,False,8
287,2,0.0,0.01,512,double,True,32,1,False,8
288,3,0.0,0.0,512,double,True,32,1,False,8
289,4,0.0,0.01,512,double,True,32,1,False,8
290,0,0.0,0.0,1024,double,False,32,1,False,8
291,1,0.0,0.0,1024,double,False,32,1,False,8
292,2,0.0,0.0,1024,double,False,32,1,False,8
293,3,0.0,0.0,1024,double,False,32,1,False,8
294,4,0.0,0.0,1024,double,False,32,1,False,8
295,0,0.0,0.0,1024,double,True,32,1,False,8
296,1,0.0,0.0,1024,double,True,32,1,False,8
297,2,0.0,0.01,1024,double,True,32,1,False,8
298,3,0.0,0.0,1024,double,True,32,1,False,8
299,4,0.0,0.01,1024,double,True,32,1,False,8
300,0,0.0,0.0,2048,double,False,32,1,False,8
301,1,0.0,0.0,2048,double,False,32,1,False,8
302,2,0.0,0.0,2048,double,False,32,1,False,8
303,3,0.0,0.0,2048,double,False,32,1,False,8
304,4,0.0,0.0,2048,double,False,32,1,False,8
305,0,0.0,0.0,2048,double,True,32,1,False,8
306,1,0.0,0.0,2048,double,True,32,1,False,8
307,2,0.0,0.01,2048,double,True,32,1,False,8
308,3,0.0,0.0,2048,double,True,32,1,False,8
309,4,0.0,0.0,2048,double,True,32,1,False,8
310,0,0.0,0.0,4096,double,False,32,1,False,8
311,1,0.0,0.0,4096,double,False,32,1,False,8
312,2,0.0,0.0,4096,double,False,32,1,False,8
313,3,0.0,0.0,4096,double,False,32,1,False,8
314,4,0.0,0.0,4096,double,False,32,1,False,8
315,0,0.0,0.0,4096,double,True,32,1,False,8
316,1,0.0,0.0,4096,double,True,32,1,False,8
317,2,0.0,0.0,4096,double,True,32,1,False,8
318,3,0.0,0.0,4096,double,True,32,1,False,8
319,4,0.0,0.0,4096,double,True,32,1,False,8
320,0,0.0,0.0,8192,double,False,32,1,False,8
321,1,0.0,0.0,8192,double,False,32,1,False,8
322,2,0.0,0.0,8192,double,False,32,1,False,8
323,3,0.0,0.0,8192,double,False,32,1,False,8
324,4,0.0,0.0,8192,double,False,32,1,False,8
325,0,0.0,0.0,8192,double,True,32,1,False,8
326,1,0.0,0.0,8192,double,True,32,1,False,8
327,2,0.0,0.0,8192,double,True,32,1,False,8
328,3,0.0,0.0,8192,double,True,32,1,False,8
329,4,0.0,0.0,8192,double,True,32,1,False,8
330,0,0.0,0.0,16384,double,False,32,1,False,8
331,1,0.0,0.0,16384,double,False,32,1,False,8
332,2,0.0,0.0,16384,double,False,32,1,False,8
333,3,0.0,0.0,16384,double,False,32,1,False,8
334,4,0.0,0.0,16384,double,False,32,1,False,8
335,0,0.0,0.0,16384,double,True,32,1,False,8
336,1,0.0,0.0,16384,double,True,32,1,False,8
337,2,0.0,0.0,16384,double,True,32,1,False,8
338,3,0.0,0.0,16384,double,True,32,1,False,8
339,4,0.0,0.0,16384,double,True,32,1,False,8
340,0,0.0,0.0,32768,double,False,32,1,False,8
341,1,0.0,0.0,32768,double,False,32,1,False,8
342,2,0.0,0.0,32768,double,False,32,1,False,8
343,3,0.0,0.0,32768,double,False,32,1,False,8
344,4,0.0,0.0,32768,double,False,32,1,False,8
345,0,0.0,0.0,32768,double,True,32,1,False,8
346,1,0.0,0.0,32768,double,True,32,1,False,8
347,2,0.0,0.0,32768,double,True,32,1,False,8
348,3,0.0,0.0,32768,double,True,32,1,False,8
349,4,0.0,0.0,32768,double,True,32,1,False,8
350,0,0.0,0.0,1048576,double,False,32,1,False,8
351,1,0.0,0.0,1048576,double,False,32,1,False,8
352,2,0.0,0.0,1048576,double,False,32,1,False,8
353,3,0.0,0.0,1048576,double,False,32,1,False,8
354,4,0.0,0.0,1048576,double,False,32,1,False,8
355,0,0.0,0.0,1048576,double,True,32,1,False,8
356,1,0.0,0.0,1048576,double,True,32,1,False,8
357,2,0.0,0.0,1048576,double,True,32,1,False,8
358,3,0.0,0.0,1048576,double,True,32,1,False,8
359,4,0.0,0.0,1048576,double,True,32,1,False,8
360,0,0.0,0.0,0,double,False,32,1,False,16
361,1,0.0,0.0,0,double,False,32,1,False,16
362,2,0.0,0.0,0,double,False,32,1,False,16
363,3,0.0,0.0,0,double,False,32,1,False,16
364,4,0.0,0.0,0,double,False,32,1,False,16
365,0,0.0,0.0,0,double,True,32,1,False,16
366,1,0.0,0.01,0,double,True,32,1,False,16
367,2,0.0,0.0,0,double,True,32,1,False,16
368,3,0.0,0.0,0,double,True,32,1,False,16
369,4,0.0,0.01,0,double,True,32,1,False,16
370,0,0.0,0.0,512,double,False,32,1,False,16
371,1,0.0,0.0,512,double,False,32,1,False,16
372,2,0.0,0.0,512,double,False,32,1,False,16
373,3,0.0,0.0,512,double,False,32,1,False,16
374,4,0.0,0.0,512,double,False,32,1,False,16
375,0,0.0,0.0,512,double,True,32,1,False,16
376,1,0.0,0.0,512,double,True,32,1,False,16
377,2,0.0,0.01,512,double,True,32,1,False,16
378,3,0.0,0.0,512,double,True,32,1,False,16
379,4,0.0,0.01,512,double,True,32,1,False,16
380,0,0.0,0.0,1024,double,False,32,1,False,16
381,1,0.0,0.0,1024,double,False,32,1,False,16
382,2,0.0,0.0,1024,double,False,32,1,False,16
383,3,0.0,0.0,1024,double,False,32,1,False,16
384,4,0.0,0.0,1024,double,False,32,1,False,16
385,0,0.0,0.0,1024,double,True,32,1,False,16
386,1,0.0,0.01,1024,double,True,32,1,False,16
387,2,0.0,0.0,1024,double,True,32,1,False,16
388,3,0.0,0.0,1024,double,True,32,1,False,16
389,4,0.0,0.01,1024,double,True,32,1,False,16
390,0,0.0,0.0,2048,double,False,32,1,False,16
391,1,0.0,0.0,2048,double,False,32,1,False,16
392,2,0.0,0.0,2048,double,False,32,1,False,16
393,3,0.0,0.0,2048,double,False,32,1,False,16
394,4,0.0,0.0,2048,double,False,32,1,False,16
395,0,0.0,0.0,2048,double,True,32,1,False,16
396,1,0.0,0.0,2048,double,True,32,1,False,16
397,2,0.0,0.0,2048,double,True,32,1,False,16
398,3,0.0,0.01,2048,double,True,32,1,False,16
399,4,0.0,0.0,2048,double,True,32,1,False,16
400,0,0.0,0.0,4096,double,False,32,1,False,16
401,1,0.0,0.0,4096,double,False,32,1,False,16
402,2,0.0,0.0,4096,double,False,32,1,False,16
403,3,0.0,0.0,4096,double,False,32,1,False,16
404,4,0.0,0.0,4096,double,False,32,1,False,16
405,0,0.0,0.0,4096,double,True,32,1,False,16
406,1,0.0,0.0,4096,double,True,32,1,False,16
407,2,0.0,0.0,4096,double,True,32,1,False,16
408,3,0.0,0.0,4096,double,True,32,1,False,16
409,4,0.0,0.0,4096,double,True,32,1,False,16
410,0,0.0,0.0,8192,double,False,32,1,False,16
411,1,0.0,0.0,8192,double,False,32,1,False,16
412,2,0.0,0.0,8192,double,False,32,1,False,16
413,3,0.0,0.0,8192,double,False,32,1,False,16
414,4,0.0,0.0,8192,double,False,32,1,False,16
415,0,0.0,0.0,8192,double,True,32,1,False,16
416,1,0.0,0.0,8192,double,True,32,1,False,16
417,2,0.0,0.0,8192,double,True,32,1,False,16
418,3,0.0,0.0,8192,double,True,32,1,False,16
419,4,0.0,0.0,8192,double,True,32,1,False,16
420,0,0.0,0.0,16384,double,False,32,1,False,16
421,1,0.0,0.0,16384,double,False,32,1,False,16
422,2,0.0,0.0,16384,double,False,32,1,False,16
423,3,0.0,0.0,16384,double,False,32,1,False,16
424,4,0.0,0.0,16384,double,False,32,1,False,16
425,0,0.0,0.0,16384,double,True,32,1,False,16
426,1,0.0,0.0,16384,double,True,32,1,False,16
427,2,0.0,0.0,16384,double,True,32,1,False,16
428,3,0.0,0.0,16384,double,True,32,1,False,16
429,4,0.0,0.0,16384,double,True,32,1,False,16
430,0,0.0,0.0,32768,double,False,32,1,False,16
431,1,0.0,0.0,32768,double,False,32,1,False,16
432,2,0.0,0.0,32768,double,False,32,1,False,16
433,3,0.0,0.0,32768,double,False,32,1,False,16
434,4,0.0,0.0,32768,double,False,32,1,False,16
435,0,0.0,0.0,32768,double,True,32,1,False,16
436,1,0.0,0.0,32768,double,True,32,1,False,16
437,2,0.0,0.0,32768,double,True,32,1,False,16
438,3,0.0,0.0,32768,double,True,32,1,False,16
439,4,0.0,0.0,32768,double,True,32,1,False,16
440,0,0.0,0.0,1048576,double,False,32,1,False,16
441,1,0.0,0.0,1048576,double,False,32,1,False,16
442,2,0.0,0.0,1048576,double,False,32,1,False,16
443,3,0.0,0.0,1048576,double,False,32,1,False,16
444,4,0.0,0.0,1048576,double,False,32,1,False,16
445,0,0.0,0.0,1048576,double,True,32,1,False,16
446,1,0.0,0.0,1048576,double,True,32,1,False,16
447,2,0.0,0.0,1048576,double,True,32,1,False,16
448,3,0.0,0.0,1048576,double,True,32,1,False,16
449,4,0.0,0.0,1048576,double,True,32,1,False,16
450,0,0.0,0.0,0,double,False,32,1,False,32
451,1,0.0,0.0,0,double,False,32,1,False,32
452,2,0.0,0.0,0,double,False,32,1,False,32
453,3,0.0,0.0,0,double,False,32,1,False,32
454,4,0.0,0.0,0,double,False,32,1,False,32
455,0,0.0,0.0,0,double,True,32,1,False,32
456,1,0.0,0.01,0,double,True,32,1,False,32
457,2,0.0,0.0,0,double,True,32,1,False,32
458,3,0.0,0.0,0,double,True,32,1,False,32
459,4,0.0,0.01,0,double,True,32,1,False,32
460,0,0.0,0.0,512,double,False,32,1,False,32
461,1,0.0,0.0,512,double,False,32,1,False,32
462,2,0.0,0.0,512,double,False,32,1,False,32
463,3,0.0,0.0,512,double,False,32,1,False,32
464,4,0.0,0.0,512,double,False,32,1,False,32
465,0,0.0,0.0,512,double,True,32,1,False,32
466,1,0.0,0.01,512,double,True,32,1,False,32
467,2,0.0,0.0,512,double,True,32,1,False,32
468,3,0.0,0.01,512,double,True,32,1,False,32
469,4,0.0,0.0,512,double,True,32,1,False,32
470,0,0.0,0.0,1024,double,False,32,1,False,32
471,1,0.0,0.0,1024,double,False,32,1,False,32
472,2,0.0,0.0,1024,double,False,32,1,False,32
473,3,0.0,0.0,1024,double,False,32,1,False,32
474,4,0.0,0.0,1024,double,False,32,1,False,32
475,0,0.0,0.0,1024,double,True,32,1,False,32
476,1,0.0,0.0,1024,double,True,32,1,False,32
477,2,0.0,0.01,1024,double,True,32,1,False,32
478,3,0.0,0.0,1024,double,True,32,1,False,32
479,4,0.0,0.01,1024,double,True,32,1,False,32
480,0,0.0,0.0,2048,double,False,32,1,False,32
481,1,0.0,0.0,2048,double,False,32,1,False,32
482,2,0.0,0.0,2048,double,False,32,1,False,32
483,3,0.0,0.0,2048,double,False,32,1,False,32
484,4,0.0,0.0,2048,double,False,32,1,False,32
485,0,0.0,0.0,2048,double,True,32,1,False,32
486,1,0.0,0.0,2048,double,True,32,1,False,32
487,2,0.0,0.0,2048,double,True,32,1,False,32
488,3,0.0,0.01,2048,double,True,32,1,False,32
489,4,0.0,0.0,2048,double,True,32,1,False,32
490,0,0.0,0.0,4096,double,False,32,1,False,32
491,1,0.0,0.0,4096,double,False,32,1,False,32
492,2,0.0,0.0,4096,double,False,32,1,False,32
493,3,0.0,0.0,4096,double,False,32,1,False,32
494,4,0.0,0.0,4096,double,False,32,1,False,32
495,0,0.0,0.0,4096,double,True,32,1,False,32
496,1,0.0,0.0,4096,double,True,32,1,False,32
497,2,0.0,0.0,4096,double,True,32,1,False,32
498,3,0.0,0.0,4096,double,True,32,1,False,32
499,4,0.0,0.0,4096,double,True,32,1,False,32
500,0,0.0,0.0,8192,double,False,32,1,False,32
501,1,0.0,0.0,8192,double,False,32,1,False,32
502,2,0.0,0.0,8192,double,False,32,1,False,32
503,3,0.0,0.0,8192,double,False,32,1,False,32
504,4,0.0,0.0,8192,double,False,32,1,False,32
505,0,0.0,0.0,8192,double,True,32,1,False,32
506,1,0.0,0.0,8192,double,True,32,1,False,32
507,2,0.0,0.0,8192,double,True,32,1,False,32
508,3,0.0,0.0,8192,double,True,32,1,False,32
509,4,0.0,0.0,8192,double,True,32,1,False,32
510,0,0.0,0.0,16384,double,False,32,1,False,32
511,1,0.0,0.0,16384,double,False,32,1,False,32
512,2,0.0,0.0,16384,double,False,32,1,False,32
513,3,0.0,0.0,16384,double,False,32,1,False,32
514,4,0.0,0.0,16384,double,False,32,1,False,32
515,0,0.0,0.0,16384,double,True,32,1,False,32
516,1,0.0,0.0,16384,double,True,32,1,False,32
